Path,Emotions
RAVDESS/Actor_10/03-01-08-02-01-01-10.wav,surprise
RAVDESS/Actor_17/03-01-07-02-02-01-17.wav,disgust
RAVDESS/Actor_17/03-01-04-02-02-02-17.wav,sad
RAVDESS/Actor_17/03-01-04-01-01-02-17.wav,sad
RAVDESS/Actor_17/03-01-07-01-01-01-17.wav,disgust
RAVDESS/Actor_17/03-01-05-02-01-01-17.wav,angry
RAVDESS/Actor_17/03-01-06-02-01-02-17.wav,fear
RAVDESS/Actor_17/03-01-06-01-02-02-17.wav,fear
RAVDESS/Actor_17/03-01-05-01-02-01-17.wav,angry
RAVDESS/Actor_17/03-01-08-01-01-01-17.wav,surprise
RAVDESS/Actor_17/03-01-08-02-02-01-17.wav,surprise
RAVDESS/Actor_17/03-01-02-01-02-01-17.wav,calm
RAVDESS/Actor_17/03-01-01-01-02-02-17.wav,neutral
RAVDESS/Actor_17/03-01-02-02-01-01-17.wav,calm
RAVDESS/Actor_17/03-01-03-01-01-02-17.wav,happy
RAVDESS/Actor_17/03-01-03-02-02-02-17.wav,happy
RAVDESS/Actor_17/03-01-01-01-01-01-17.wav,neutral
RAVDESS/Actor_17/03-01-02-01-01-02-17.wav,calm
RAVDESS/Actor_17/03-01-02-02-02-02-17.wav,calm
RAVDESS/Actor_17/03-01-03-01-02-01-17.wav,happy
RAVDESS/Actor_17/03-01-03-02-01-01-17.wav,happy
RAVDESS/Actor_17/03-01-04-02-01-01-17.wav,sad
RAVDESS/Actor_17/03-01-07-02-01-02-17.wav,disgust
RAVDESS/Actor_17/03-01-07-01-02-02-17.wav,disgust
RAVDESS/Actor_17/03-01-04-01-02-01-17.wav,sad
RAVDESS/Actor_17/03-01-06-02-02-01-17.wav,fear
RAVDESS/Actor_17/03-01-05-02-02-02-17.wav,angry
RAVDESS/Actor_17/03-01-05-01-01-02-17.wav,angry
RAVDESS/Actor_17/03-01-06-01-01-01-17.wav,fear
RAVDESS/Actor_17/03-01-08-01-02-02-17.wav,surprise
RAVDESS/Actor_17/03-01-08-02-01-02-17.wav,surprise
RAVDESS/Actor_17/03-01-03-02-02-01-17.wav,happy
RAVDESS/Actor_17/03-01-03-01-01-01-17.wav,happy
RAVDESS/Actor_17/03-01-02-02-01-02-17.wav,calm
RAVDESS/Actor_17/03-01-01-01-02-01-17.wav,neutral
RAVDESS/Actor_17/03-01-02-01-02-02-17.wav,calm
RAVDESS/Actor_17/03-01-05-01-02-02-17.wav,angry
RAVDESS/Actor_17/03-01-06-01-02-01-17.wav,fear
RAVDESS/Actor_17/03-01-06-02-01-01-17.wav,fear
RAVDESS/Actor_17/03-01-05-02-01-02-17.wav,angry
RAVDESS/Actor_17/03-01-07-01-01-02-17.wav,disgust
RAVDESS/Actor_17/03-01-04-01-01-01-17.wav,sad
RAVDESS/Actor_17/03-01-04-02-02-01-17.wav,sad
RAVDESS/Actor_17/03-01-07-02-02-02-17.wav,disgust
RAVDESS/Actor_17/03-01-08-02-02-02-17.wav,surprise
RAVDESS/Actor_17/03-01-08-01-01-02-17.wav,surprise
RAVDESS/Actor_17/03-01-06-01-01-02-17.wav,fear
RAVDESS/Actor_17/03-01-05-01-01-01-17.wav,angry
RAVDESS/Actor_17/03-01-05-02-02-01-17.wav,angry
RAVDESS/Actor_17/03-01-06-02-02-02-17.wav,fear
RAVDESS/Actor_17/03-01-04-01-02-02-17.wav,sad
RAVDESS/Actor_17/03-01-07-01-02-01-17.wav,disgust
RAVDESS/Actor_17/03-01-07-02-01-01-17.wav,disgust
RAVDESS/Actor_17/03-01-04-02-01-02-17.wav,sad
RAVDESS/Actor_17/03-01-08-02-01-01-17.wav,surprise
RAVDESS/Actor_17/03-01-08-01-02-01-17.wav,surprise
RAVDESS/Actor_17/03-01-03-02-01-02-17.wav,happy
RAVDESS/Actor_17/03-01-03-01-02-02-17.wav,happy
RAVDESS/Actor_17/03-01-02-02-02-01-17.wav,calm
RAVDESS/Actor_17/03-01-02-01-01-01-17.wav,calm
RAVDESS/Actor_17/03-01-01-01-01-02-17.wav,neutral
RAVDESS/Actor_04/03-01-03-02-02-02-04.wav,happy
RAVDESS/Actor_04/03-01-03-01-01-02-04.wav,happy
RAVDESS/Actor_04/03-01-02-02-01-01-04.wav,calm
RAVDESS/Actor_04/03-01-01-01-02-02-04.wav,neutral
RAVDESS/Actor_04/03-01-02-01-02-01-04.wav,calm
RAVDESS/Actor_04/03-01-05-01-02-01-04.wav,angry
RAVDESS/Actor_04/03-01-06-01-02-02-04.wav,fear
RAVDESS/Actor_04/03-01-06-02-01-02-04.wav,fear
RAVDESS/Actor_04/03-01-05-02-01-01-04.wav,angry
RAVDESS/Actor_04/03-01-07-01-01-01-04.wav,disgust
RAVDESS/Actor_04/03-01-04-01-01-02-04.wav,sad
RAVDESS/Actor_04/03-01-04-02-02-02-04.wav,sad
RAVDESS/Actor_04/03-01-07-02-02-01-04.wav,disgust
RAVDESS/Actor_04/03-01-08-02-02-01-04.wav,surprise
RAVDESS/Actor_04/03-01-08-01-01-01-04.wav,surprise
RAVDESS/Actor_04/03-01-06-01-01-01-04.wav,fear
RAVDESS/Actor_04/03-01-05-01-01-02-04.wav,angry
RAVDESS/Actor_04/03-01-05-02-02-02-04.wav,angry
RAVDESS/Actor_04/03-01-06-02-02-01-04.wav,fear
RAVDESS/Actor_04/03-01-04-01-02-01-04.wav,sad
RAVDESS/Actor_04/03-01-07-01-02-02-04.wav,disgust
RAVDESS/Actor_04/03-01-07-02-01-02-04.wav,disgust
RAVDESS/Actor_04/03-01-04-02-01-01-04.wav,sad
RAVDESS/Actor_04/03-01-08-02-01-02-04.wav,surprise
RAVDESS/Actor_04/03-01-08-01-02-02-04.wav,surprise
RAVDESS/Actor_04/03-01-03-02-01-01-04.wav,happy
RAVDESS/Actor_04/03-01-03-01-02-01-04.wav,happy
RAVDESS/Actor_04/03-01-02-02-02-02-04.wav,calm
RAVDESS/Actor_04/03-01-02-01-01-02-04.wav,calm
RAVDESS/Actor_04/03-01-01-01-01-01-04.wav,neutral
RAVDESS/Actor_04/03-01-07-02-02-02-04.wav,disgust
RAVDESS/Actor_04/03-01-04-02-02-01-04.wav,sad
RAVDESS/Actor_04/03-01-04-01-01-01-04.wav,sad
RAVDESS/Actor_04/03-01-07-01-01-02-04.wav,disgust
RAVDESS/Actor_04/03-01-05-02-01-02-04.wav,angry
RAVDESS/Actor_04/03-01-06-02-01-01-04.wav,fear
RAVDESS/Actor_04/03-01-06-01-02-01-04.wav,fear
RAVDESS/Actor_04/03-01-05-01-02-02-04.wav,angry
RAVDESS/Actor_04/03-01-08-01-01-02-04.wav,surprise
RAVDESS/Actor_04/03-01-08-02-02-02-04.wav,surprise
RAVDESS/Actor_04/03-01-02-01-02-02-04.wav,calm
RAVDESS/Actor_04/03-01-01-01-02-01-04.wav,neutral
RAVDESS/Actor_04/03-01-02-02-01-02-04.wav,calm
RAVDESS/Actor_04/03-01-03-01-01-01-04.wav,happy
RAVDESS/Actor_04/03-01-03-02-02-01-04.wav,happy
RAVDESS/Actor_04/03-01-01-01-01-02-04.wav,neutral
RAVDESS/Actor_04/03-01-02-01-01-01-04.wav,calm
RAVDESS/Actor_04/03-01-02-02-02-01-04.wav,calm
RAVDESS/Actor_04/03-01-03-01-02-02-04.wav,happy
RAVDESS/Actor_04/03-01-03-02-01-02-04.wav,happy
RAVDESS/Actor_04/03-01-04-02-01-02-04.wav,sad
RAVDESS/Actor_04/03-01-07-02-01-01-04.wav,disgust
RAVDESS/Actor_04/03-01-07-01-02-01-04.wav,disgust
RAVDESS/Actor_04/03-01-04-01-02-02-04.wav,sad
RAVDESS/Actor_04/03-01-06-02-02-02-04.wav,fear
RAVDESS/Actor_04/03-01-05-02-02-01-04.wav,angry
RAVDESS/Actor_04/03-01-05-01-01-01-04.wav,angry
RAVDESS/Actor_04/03-01-06-01-01-02-04.wav,fear
RAVDESS/Actor_04/03-01-08-01-02-01-04.wav,surprise
RAVDESS/Actor_04/03-01-08-02-01-01-04.wav,surprise
RAVDESS/Actor_03/03-01-04-02-02-02-03.wav,sad
RAVDESS/Actor_03/03-01-07-02-02-01-03.wav,disgust
RAVDESS/Actor_03/03-01-07-01-01-01-03.wav,disgust
RAVDESS/Actor_03/03-01-04-01-01-02-03.wav,sad
RAVDESS/Actor_03/03-01-06-02-01-02-03.wav,fear
RAVDESS/Actor_03/03-01-05-02-01-01-03.wav,angry
RAVDESS/Actor_03/03-01-05-01-02-01-03.wav,angry
RAVDESS/Actor_03/03-01-06-01-02-02-03.wav,fear
RAVDESS/Actor_03/03-01-08-01-01-01-03.wav,surprise
RAVDESS/Actor_03/03-01-08-02-02-01-03.wav,surprise
RAVDESS/Actor_03/03-01-01-01-02-02-03.wav,neutral
RAVDESS/Actor_03/03-01-02-01-02-01-03.wav,calm
RAVDESS/Actor_03/03-01-02-02-01-01-03.wav,calm
RAVDESS/Actor_03/03-01-03-01-01-02-03.wav,happy
RAVDESS/Actor_03/03-01-03-02-02-02-03.wav,happy
RAVDESS/Actor_03/03-01-02-01-01-02-03.wav,calm
RAVDESS/Actor_03/03-01-01-01-01-01-03.wav,neutral
RAVDESS/Actor_03/03-01-02-02-02-02-03.wav,calm
RAVDESS/Actor_03/03-01-03-01-02-01-03.wav,happy
RAVDESS/Actor_03/03-01-03-02-01-01-03.wav,happy
RAVDESS/Actor_03/03-01-07-02-01-02-03.wav,disgust
RAVDESS/Actor_03/03-01-04-02-01-01-03.wav,sad
RAVDESS/Actor_03/03-01-04-01-02-01-03.wav,sad
RAVDESS/Actor_03/03-01-07-01-02-02-03.wav,disgust
RAVDESS/Actor_03/03-01-05-02-02-02-03.wav,angry
RAVDESS/Actor_03/03-01-06-02-02-01-03.wav,fear
RAVDESS/Actor_03/03-01-06-01-01-01-03.wav,fear
RAVDESS/Actor_03/03-01-05-01-01-02-03.wav,angry
RAVDESS/Actor_03/03-01-08-01-02-02-03.wav,surprise
RAVDESS/Actor_03/03-01-08-02-01-02-03.wav,surprise
RAVDESS/Actor_03/03-01-03-02-02-01-03.wav,happy
RAVDESS/Actor_03/03-01-03-01-01-01-03.wav,happy
RAVDESS/Actor_03/03-01-02-02-01-02-03.wav,calm
RAVDESS/Actor_03/03-01-02-01-02-02-03.wav,calm
RAVDESS/Actor_03/03-01-01-01-02-01-03.wav,neutral
RAVDESS/Actor_03/03-01-06-01-02-01-03.wav,fear
RAVDESS/Actor_03/03-01-05-01-02-02-03.wav,angry
RAVDESS/Actor_03/03-01-05-02-01-02-03.wav,angry
RAVDESS/Actor_03/03-01-06-02-01-01-03.wav,fear
RAVDESS/Actor_03/03-01-04-01-01-01-03.wav,sad
RAVDESS/Actor_03/03-01-07-01-01-02-03.wav,disgust
RAVDESS/Actor_03/03-01-07-02-02-02-03.wav,disgust
RAVDESS/Actor_03/03-01-04-02-02-01-03.wav,sad
RAVDESS/Actor_03/03-01-08-02-02-02-03.wav,surprise
RAVDESS/Actor_03/03-01-08-01-01-02-03.wav,surprise
RAVDESS/Actor_03/03-01-05-01-01-01-03.wav,angry
RAVDESS/Actor_03/03-01-06-01-01-02-03.wav,fear
RAVDESS/Actor_03/03-01-06-02-02-02-03.wav,fear
RAVDESS/Actor_03/03-01-05-02-02-01-03.wav,angry
RAVDESS/Actor_03/03-01-07-01-02-01-03.wav,disgust
RAVDESS/Actor_03/03-01-04-01-02-02-03.wav,sad
RAVDESS/Actor_03/03-01-04-02-01-02-03.wav,sad
RAVDESS/Actor_03/03-01-07-02-01-01-03.wav,disgust
RAVDESS/Actor_03/03-01-08-02-01-01-03.wav,surprise
RAVDESS/Actor_03/03-01-08-01-02-01-03.wav,surprise
RAVDESS/Actor_03/03-01-03-02-01-02-03.wav,happy
RAVDESS/Actor_03/03-01-03-01-02-02-03.wav,happy
RAVDESS/Actor_03/03-01-02-02-02-01-03.wav,calm
RAVDESS/Actor_03/03-01-01-01-01-02-03.wav,neutral
RAVDESS/Actor_03/03-01-02-01-01-01-03.wav,calm
RAVDESS/Actor_02/03-01-06-01-02-02-02.wav,fear
RAVDESS/Actor_02/03-01-05-01-02-01-02.wav,angry
RAVDESS/Actor_02/03-01-05-02-01-01-02.wav,angry
RAVDESS/Actor_02/03-01-06-02-01-02-02.wav,fear
RAVDESS/Actor_02/03-01-04-01-01-02-02.wav,sad
RAVDESS/Actor_02/03-01-07-01-01-01-02.wav,disgust
RAVDESS/Actor_02/03-01-07-02-02-01-02.wav,disgust
RAVDESS/Actor_02/03-01-04-02-02-02-02.wav,sad
RAVDESS/Actor_02/03-01-08-02-02-01-02.wav,surprise
RAVDESS/Actor_02/03-01-08-01-01-01-02.wav,surprise
RAVDESS/Actor_02/03-01-03-02-02-02-02.wav,happy
RAVDESS/Actor_02/03-01-03-01-01-02-02.wav,happy
RAVDESS/Actor_02/03-01-02-02-01-01-02.wav,calm
RAVDESS/Actor_02/03-01-02-01-02-01-02.wav,calm
RAVDESS/Actor_02/03-01-01-01-02-02-02.wav,neutral
RAVDESS/Actor_02/03-01-03-02-01-01-02.wav,happy
RAVDESS/Actor_02/03-01-03-01-02-01-02.wav,happy
RAVDESS/Actor_02/03-01-02-02-02-02-02.wav,calm
RAVDESS/Actor_02/03-01-01-01-01-01-02.wav,neutral
RAVDESS/Actor_02/03-01-02-01-01-02-02.wav,calm
RAVDESS/Actor_02/03-01-05-01-01-02-02.wav,angry
RAVDESS/Actor_02/03-01-06-01-01-01-02.wav,fear
RAVDESS/Actor_02/03-01-06-02-02-01-02.wav,fear
RAVDESS/Actor_02/03-01-05-02-02-02-02.wav,angry
RAVDESS/Actor_02/03-01-07-01-02-02-02.wav,disgust
RAVDESS/Actor_02/03-01-04-01-02-01-02.wav,sad
RAVDESS/Actor_02/03-01-04-02-01-01-02.wav,sad
RAVDESS/Actor_02/03-01-07-02-01-02-02.wav,disgust
RAVDESS/Actor_02/03-01-08-02-01-02-02.wav,surprise
RAVDESS/Actor_02/03-01-08-01-02-02-02.wav,surprise
RAVDESS/Actor_02/03-01-01-01-02-01-02.wav,neutral
RAVDESS/Actor_02/03-01-02-01-02-02-02.wav,calm
RAVDESS/Actor_02/03-01-02-02-01-02-02.wav,calm
RAVDESS/Actor_02/03-01-03-01-01-01-02.wav,happy
RAVDESS/Actor_02/03-01-03-02-02-01-02.wav,happy
RAVDESS/Actor_02/03-01-04-02-02-01-02.wav,sad
RAVDESS/Actor_02/03-01-07-02-02-02-02.wav,disgust
RAVDESS/Actor_02/03-01-07-01-01-02-02.wav,disgust
RAVDESS/Actor_02/03-01-04-01-01-01-02.wav,sad
RAVDESS/Actor_02/03-01-06-02-01-01-02.wav,fear
RAVDESS/Actor_02/03-01-05-02-01-02-02.wav,angry
RAVDESS/Actor_02/03-01-05-01-02-02-02.wav,angry
RAVDESS/Actor_02/03-01-06-01-02-01-02.wav,fear
RAVDESS/Actor_02/03-01-08-01-01-02-02.wav,surprise
RAVDESS/Actor_02/03-01-08-02-02-02-02.wav,surprise
RAVDESS/Actor_02/03-01-07-02-01-01-02.wav,disgust
RAVDESS/Actor_02/03-01-04-02-01-02-02.wav,sad
RAVDESS/Actor_02/03-01-04-01-02-02-02.wav,sad
RAVDESS/Actor_02/03-01-07-01-02-01-02.wav,disgust
RAVDESS/Actor_02/03-01-05-02-02-01-02.wav,angry
RAVDESS/Actor_02/03-01-06-02-02-02-02.wav,fear
RAVDESS/Actor_02/03-01-06-01-01-02-02.wav,fear
RAVDESS/Actor_02/03-01-05-01-01-01-02.wav,angry
RAVDESS/Actor_02/03-01-08-01-02-01-02.wav,surprise
RAVDESS/Actor_02/03-01-08-02-01-01-02.wav,surprise
RAVDESS/Actor_02/03-01-02-01-01-01-02.wav,calm
RAVDESS/Actor_02/03-01-01-01-01-02-02.wav,neutral
RAVDESS/Actor_02/03-01-02-02-02-01-02.wav,calm
RAVDESS/Actor_02/03-01-03-01-02-02-02.wav,happy
RAVDESS/Actor_02/03-01-03-02-01-02-02.wav,happy
RAVDESS/Actor_05/03-01-02-01-02-01-05.wav,calm
RAVDESS/Actor_05/03-01-01-01-02-02-05.wav,neutral
RAVDESS/Actor_05/03-01-02-02-01-01-05.wav,calm
RAVDESS/Actor_05/03-01-03-01-01-02-05.wav,happy
RAVDESS/Actor_05/03-01-03-02-02-02-05.wav,happy
RAVDESS/Actor_05/03-01-07-02-02-01-05.wav,disgust
RAVDESS/Actor_05/03-01-04-02-02-02-05.wav,sad
RAVDESS/Actor_05/03-01-04-01-01-02-05.wav,sad
RAVDESS/Actor_05/03-01-07-01-01-01-05.wav,disgust
RAVDESS/Actor_05/03-01-05-02-01-01-05.wav,angry
RAVDESS/Actor_05/03-01-06-02-01-02-05.wav,fear
RAVDESS/Actor_05/03-01-06-01-02-02-05.wav,fear
RAVDESS/Actor_05/03-01-05-01-02-01-05.wav,angry
RAVDESS/Actor_05/03-01-08-01-01-01-05.wav,surprise
RAVDESS/Actor_05/03-01-08-02-02-01-05.wav,surprise
RAVDESS/Actor_05/03-01-04-02-01-01-05.wav,sad
RAVDESS/Actor_05/03-01-07-02-01-02-05.wav,disgust
RAVDESS/Actor_05/03-01-07-01-02-02-05.wav,disgust
RAVDESS/Actor_05/03-01-04-01-02-01-05.wav,sad
RAVDESS/Actor_05/03-01-06-02-02-01-05.wav,fear
RAVDESS/Actor_05/03-01-05-02-02-02-05.wav,angry
RAVDESS/Actor_05/03-01-05-01-01-02-05.wav,angry
RAVDESS/Actor_05/03-01-06-01-01-01-05.wav,fear
RAVDESS/Actor_05/03-01-08-01-02-02-05.wav,surprise
RAVDESS/Actor_05/03-01-08-02-01-02-05.wav,surprise
RAVDESS/Actor_05/03-01-01-01-01-01-05.wav,neutral
RAVDESS/Actor_05/03-01-02-01-01-02-05.wav,calm
RAVDESS/Actor_05/03-01-02-02-02-02-05.wav,calm
RAVDESS/Actor_05/03-01-03-01-02-01-05.wav,happy
RAVDESS/Actor_05/03-01-03-02-01-01-05.wav,happy
RAVDESS/Actor_05/03-01-05-01-02-02-05.wav,angry
RAVDESS/Actor_05/03-01-06-01-02-01-05.wav,fear
RAVDESS/Actor_05/03-01-06-02-01-01-05.wav,fear
RAVDESS/Actor_05/03-01-05-02-01-02-05.wav,angry
RAVDESS/Actor_05/03-01-07-01-01-02-05.wav,disgust
RAVDESS/Actor_05/03-01-04-01-01-01-05.wav,sad
RAVDESS/Actor_05/03-01-04-02-02-01-05.wav,sad
RAVDESS/Actor_05/03-01-07-02-02-02-05.wav,disgust
RAVDESS/Actor_05/03-01-08-02-02-02-05.wav,surprise
RAVDESS/Actor_05/03-01-08-01-01-02-05.wav,surprise
RAVDESS/Actor_05/03-01-03-02-02-01-05.wav,happy
RAVDESS/Actor_05/03-01-03-01-01-01-05.wav,happy
RAVDESS/Actor_05/03-01-02-02-01-02-05.wav,calm
RAVDESS/Actor_05/03-01-01-01-02-01-05.wav,neutral
RAVDESS/Actor_05/03-01-02-01-02-02-05.wav,calm
RAVDESS/Actor_05/03-01-03-02-01-02-05.wav,happy
RAVDESS/Actor_05/03-01-03-01-02-02-05.wav,happy
RAVDESS/Actor_05/03-01-02-02-02-01-05.wav,calm
RAVDESS/Actor_05/03-01-02-01-01-01-05.wav,calm
RAVDESS/Actor_05/03-01-01-01-01-02-05.wav,neutral
RAVDESS/Actor_05/03-01-06-01-01-02-05.wav,fear
RAVDESS/Actor_05/03-01-05-01-01-01-05.wav,angry
RAVDESS/Actor_05/03-01-05-02-02-01-05.wav,angry
RAVDESS/Actor_05/03-01-06-02-02-02-05.wav,fear
RAVDESS/Actor_05/03-01-04-01-02-02-05.wav,sad
RAVDESS/Actor_05/03-01-07-01-02-01-05.wav,disgust
RAVDESS/Actor_05/03-01-07-02-01-01-05.wav,disgust
RAVDESS/Actor_05/03-01-04-02-01-02-05.wav,sad
RAVDESS/Actor_05/03-01-08-02-01-01-05.wav,surprise
RAVDESS/Actor_05/03-01-08-01-02-01-05.wav,surprise
RAVDESS/Actor_12/03-01-02-01-02-01-12.wav,calm
RAVDESS/Actor_12/03-01-01-01-02-02-12.wav,neutral
RAVDESS/Actor_12/03-01-02-02-01-01-12.wav,calm
RAVDESS/Actor_12/03-01-03-01-01-02-12.wav,happy
RAVDESS/Actor_12/03-01-03-02-02-02-12.wav,happy
RAVDESS/Actor_12/03-01-08-01-01-01-12.wav,surprise
RAVDESS/Actor_12/03-01-08-02-02-01-12.wav,surprise
RAVDESS/Actor_12/03-01-07-02-02-01-12.wav,disgust
RAVDESS/Actor_12/03-01-04-02-02-02-12.wav,sad
RAVDESS/Actor_12/03-01-04-01-01-02-12.wav,sad
RAVDESS/Actor_12/03-01-07-01-01-01-12.wav,disgust
RAVDESS/Actor_12/03-01-05-02-01-01-12.wav,angry
RAVDESS/Actor_12/03-01-06-02-01-02-12.wav,fear
RAVDESS/Actor_12/03-01-06-01-02-02-12.wav,fear
RAVDESS/Actor_12/03-01-05-01-02-01-12.wav,angry
RAVDESS/Actor_12/03-01-08-01-02-02-12.wav,surprise
RAVDESS/Actor_12/03-01-08-02-01-02-12.wav,surprise
RAVDESS/Actor_12/03-01-04-02-01-01-12.wav,sad
RAVDESS/Actor_12/03-01-07-02-01-02-12.wav,disgust
RAVDESS/Actor_12/03-01-07-01-02-02-12.wav,disgust
RAVDESS/Actor_12/03-01-04-01-02-01-12.wav,sad
RAVDESS/Actor_12/03-01-06-02-02-01-12.wav,fear
RAVDESS/Actor_12/03-01-05-02-02-02-12.wav,angry
RAVDESS/Actor_12/03-01-05-01-01-02-12.wav,angry
RAVDESS/Actor_12/03-01-06-01-01-01-12.wav,fear
RAVDESS/Actor_12/03-01-01-01-01-01-12.wav,neutral
RAVDESS/Actor_12/03-01-02-01-01-02-12.wav,calm
RAVDESS/Actor_12/03-01-02-02-02-02-12.wav,calm
RAVDESS/Actor_12/03-01-03-01-02-01-12.wav,happy
RAVDESS/Actor_12/03-01-03-02-01-01-12.wav,happy
RAVDESS/Actor_12/03-01-08-02-02-02-12.wav,surprise
RAVDESS/Actor_12/03-01-08-01-01-02-12.wav,surprise
RAVDESS/Actor_12/03-01-05-01-02-02-12.wav,angry
RAVDESS/Actor_12/03-01-06-01-02-01-12.wav,fear
RAVDESS/Actor_12/03-01-06-02-01-01-12.wav,fear
RAVDESS/Actor_12/03-01-05-02-01-02-12.wav,angry
RAVDESS/Actor_12/03-01-07-01-01-02-12.wav,disgust
RAVDESS/Actor_12/03-01-04-01-01-01-12.wav,sad
RAVDESS/Actor_12/03-01-04-02-02-01-12.wav,sad
RAVDESS/Actor_12/03-01-07-02-02-02-12.wav,disgust
RAVDESS/Actor_12/03-01-03-02-02-01-12.wav,happy
RAVDESS/Actor_12/03-01-03-01-01-01-12.wav,happy
RAVDESS/Actor_12/03-01-02-02-01-02-12.wav,calm
RAVDESS/Actor_12/03-01-01-01-02-01-12.wav,neutral
RAVDESS/Actor_12/03-01-02-01-02-02-12.wav,calm
RAVDESS/Actor_12/03-01-03-02-01-02-12.wav,happy
RAVDESS/Actor_12/03-01-03-01-02-02-12.wav,happy
RAVDESS/Actor_12/03-01-02-02-02-01-12.wav,calm
RAVDESS/Actor_12/03-01-02-01-01-01-12.wav,calm
RAVDESS/Actor_12/03-01-01-01-01-02-12.wav,neutral
RAVDESS/Actor_12/03-01-08-02-01-01-12.wav,surprise
RAVDESS/Actor_12/03-01-08-01-02-01-12.wav,surprise
RAVDESS/Actor_12/03-01-06-01-01-02-12.wav,fear
RAVDESS/Actor_12/03-01-05-01-01-01-12.wav,angry
RAVDESS/Actor_12/03-01-05-02-02-01-12.wav,angry
RAVDESS/Actor_12/03-01-06-02-02-02-12.wav,fear
RAVDESS/Actor_12/03-01-04-01-02-02-12.wav,sad
RAVDESS/Actor_12/03-01-07-01-02-01-12.wav,disgust
RAVDESS/Actor_12/03-01-07-02-01-01-12.wav,disgust
RAVDESS/Actor_12/03-01-04-02-01-02-12.wav,sad
RAVDESS/Actor_15/03-01-08-02-02-01-15.wav,surprise
RAVDESS/Actor_15/03-01-08-01-01-01-15.wav,surprise
RAVDESS/Actor_15/03-01-06-01-02-02-15.wav,fear
RAVDESS/Actor_15/03-01-05-01-02-01-15.wav,angry
RAVDESS/Actor_15/03-01-05-02-01-01-15.wav,angry
RAVDESS/Actor_15/03-01-06-02-01-02-15.wav,fear
RAVDESS/Actor_15/03-01-04-01-01-02-15.wav,sad
RAVDESS/Actor_15/03-01-07-01-01-01-15.wav,disgust
RAVDESS/Actor_15/03-01-07-02-02-01-15.wav,disgust
RAVDESS/Actor_15/03-01-04-02-02-02-15.wav,sad
RAVDESS/Actor_15/03-01-03-02-02-02-15.wav,happy
RAVDESS/Actor_15/03-01-03-01-01-02-15.wav,happy
RAVDESS/Actor_15/03-01-02-02-01-01-15.wav,calm
RAVDESS/Actor_15/03-01-02-01-02-01-15.wav,calm
RAVDESS/Actor_15/03-01-01-01-02-02-15.wav,neutral
RAVDESS/Actor_15/03-01-03-02-01-01-15.wav,happy
RAVDESS/Actor_15/03-01-03-01-02-01-15.wav,happy
RAVDESS/Actor_15/03-01-02-02-02-02-15.wav,calm
RAVDESS/Actor_15/03-01-01-01-01-01-15.wav,neutral
RAVDESS/Actor_15/03-01-02-01-01-02-15.wav,calm
RAVDESS/Actor_15/03-01-08-02-01-02-15.wav,surprise
RAVDESS/Actor_15/03-01-08-01-02-02-15.wav,surprise
RAVDESS/Actor_15/03-01-05-01-01-02-15.wav,angry
RAVDESS/Actor_15/03-01-06-01-01-01-15.wav,fear
RAVDESS/Actor_15/03-01-06-02-02-01-15.wav,fear
RAVDESS/Actor_15/03-01-05-02-02-02-15.wav,angry
RAVDESS/Actor_15/03-01-07-01-02-02-15.wav,disgust
RAVDESS/Actor_15/03-01-04-01-02-01-15.wav,sad
RAVDESS/Actor_15/03-01-04-02-01-01-15.wav,sad
RAVDESS/Actor_15/03-01-07-02-01-02-15.wav,disgust
RAVDESS/Actor_15/03-01-01-01-02-01-15.wav,neutral
RAVDESS/Actor_15/03-01-02-01-02-02-15.wav,calm
RAVDESS/Actor_15/03-01-02-02-01-02-15.wav,calm
RAVDESS/Actor_15/03-01-03-01-01-01-15.wav,happy
RAVDESS/Actor_15/03-01-03-02-02-01-15.wav,happy
RAVDESS/Actor_15/03-01-08-01-01-02-15.wav,surprise
RAVDESS/Actor_15/03-01-08-02-02-02-15.wav,surprise
RAVDESS/Actor_15/03-01-04-02-02-01-15.wav,sad
RAVDESS/Actor_15/03-01-07-02-02-02-15.wav,disgust
RAVDESS/Actor_15/03-01-07-01-01-02-15.wav,disgust
RAVDESS/Actor_15/03-01-04-01-01-01-15.wav,sad
RAVDESS/Actor_15/03-01-06-02-01-01-15.wav,fear
RAVDESS/Actor_15/03-01-05-02-01-02-15.wav,angry
RAVDESS/Actor_15/03-01-05-01-02-02-15.wav,angry
RAVDESS/Actor_15/03-01-06-01-02-01-15.wav,fear
RAVDESS/Actor_15/03-01-08-01-02-01-15.wav,surprise
RAVDESS/Actor_15/03-01-08-02-01-01-15.wav,surprise
RAVDESS/Actor_15/03-01-07-02-01-01-15.wav,disgust
RAVDESS/Actor_15/03-01-04-02-01-02-15.wav,sad
RAVDESS/Actor_15/03-01-04-01-02-02-15.wav,sad
RAVDESS/Actor_15/03-01-07-01-02-01-15.wav,disgust
RAVDESS/Actor_15/03-01-05-02-02-01-15.wav,angry
RAVDESS/Actor_15/03-01-06-02-02-02-15.wav,fear
RAVDESS/Actor_15/03-01-06-01-01-02-15.wav,fear
RAVDESS/Actor_15/03-01-05-01-01-01-15.wav,angry
RAVDESS/Actor_15/03-01-02-01-01-01-15.wav,calm
RAVDESS/Actor_15/03-01-01-01-01-02-15.wav,neutral
RAVDESS/Actor_15/03-01-02-02-02-01-15.wav,calm
